city_id,city_name,state,lat,lon
83,MODESTO,CA,37.67,-121.01
84,WEST HILLS,CA,34.2,-118.69
85,LONG BEACH,CA,33.81,-118.18
86,CONCORD,CA,38,-122.03
87,CARMICHAEL,CA,38.62,-121.32
88,RANCHO MIRAGE,CA,33.78,-116.41
89,LAGUNA HILLS,CA,33.6,-117.71
90,TARZANA,CA,34.15,-118.54
91,GREELEY,CO,40.42,-104.74
92,DENVER,CO,39.76,-104.87
93,PUEBLO,CO,38.27,-104.62
94,COLORADO SPRING,CO,38.86,-104.76
95,GRAND JUNCTION,CO,39.08,-108.55
96,BOULDER,CO,40.02,-105.25
97,AURORA,CO,39.69,-104.81
98,LOVELAND,CO,40.41,-105.07
99,NEW HAVEN,CT,41.31,-72.92
100,HARTFORD,CT,41.76,-72.68
101,WATERBURY,CT,41.55,-73.03
102,STAMFORD,CT,41.09,-73.55
103,MERIDEN,CT,41.53,-72.79
104,MIDDLETOWN,CT,41.54,-72.65
105,BRIDGEPORT,CT,41.18,-73.19
106,DANBURY,CT,41.4,-73.47
107,NORWALK,CT,41.09,-73.42
108,NEWARK,DE,39.67,-75.75
109,DOVER,DE,39.15,-75.51
110,LEWES,DE,38.76,-75.17
111,WASHINGTON,DC,38.89,-77.03
112,BOYNTON BEACH,FL,26.52,-80.08
113,ORLANDO,FL,28.5,-81.37
114,MIAMI,FL,25.77,-80.2
115,FORT MYERS,FL,26.63,-81.85
116,DAYTONA BEACH,FL,29.19,-81.05
117,NAPLES,FL,26.14,-81.79
118,MELBOURNE,FL,28.08,-80.6
119,INVERNESS,FL,28.83,-82.34
120,PENSACOLA,FL,30.44,-87.18
121,PANAMA CITY,FL,30.17,-85.67
122,TITUSVILLE,FL,28.58,-80.82
123,MIAMI BEACH,FL,25.77,-80.2
124,BRADENTON,FL,27.48,-82.57
125,JACKSONVILLE,FL,30.33,-81.65
126,STUART,FL,27.19,-80.24
127,ZEPHYRHILLS,FL,28.23,-82.17
128,SEBRING,FL,27.49,-81.45
129,WINTER HAVEN,FL,28.04,-81.72
130,TAVARES,FL,28.8,-81.73
131,OCALA,FL,29.18,-82.13
132,SAINT PETERSBUR,FL,27.75,-82.64
133,VENICE,FL,27.09,-82.43
134,BROOKSVILLE,FL,28.55,-82.39
135,FORT LAUDERDALE,FL,26.14,-80.13
136,TAMPA,FL,27.95,-82.48
137,PORT CHARLOTTE,FL,26.98,-82.1
138,ATLANTIS,FL,26.61,-80.05
139,LEESBURG,FL,28.8,-81.88
140,SARASOTA,FL,27.33,-82.54
141,SAINT AUGUSTINE,FL,29.89,-81.31
142,ROCKLEDGE,FL,28.31,-80.72
143,VERO BEACH,FL,27.64,-80.39
144,KISSIMMEE,FL,28.3,-81.41
145,GAINESVILLE,FL,29.67,-82.33
146,PALM COAST,FL,29.57,-81.21
147,CLEARWATER,FL,27.97,-82.76
148,TALLAHASSEE,FL,30.45,-84.28
149,SOUTH MIAMI,FL,25.77,-80.2
150,LAKELAND,FL,28.04,-81.96
151,SANFORD,FL,28.78,-81.27
152,BOCA RATON,FL,26.37,-80.1
153,PALM BEACH GARD,FL,26.74,-80.12
154,TRINITY,FL,28.24,-82.71
155,FORT WALTON BEA,FL,30.42,-86.61
156,ORANGE PARK,FL,30.16,-81.7
157,PALATKA,FL,29.64,-81.65
158,BRANDON,FL,27.92,-82.29
159,CAPE CORAL,FL,26.63,-81.99
160,FORT PIERCE,FL,27.44,-80.32
161,LARGO,FL,27.9,-82.78
162,JUPITER,FL,26.92,-80.1
163,HUDSON,FL,28.35,-82.69
164,PORT SAINT LUCI,FL,27.27,-80.35
165,SAFETY HARBOR,FL,28,-82.69
166,THE VILLAGES,FL,28.92,-81.92
167,MIRAMAR BEACH,FL,30.39,-86.31
168,ALBANY,GA,31.57,-84.17
169,ATLANTA,GA,33.79,-84.32
170,CARROLLTON,GA,33.58,-85.07
171,BRUNSWICK,GA,31.15,-81.48
172,AUGUSTA,GA,33.45,-81.99
173,GAINESVILLE,GA,34.29,-83.83
174,CARTERSVILLE,GA,34.16,-84.8
175,GRIFFIN,GA,33.24,-84.27
176,MARIETTA,GA,33.95,-84.54
177,SAVANNAH,GA,32.08,-81.1
178,THOMASVILLE,GA,30.83,-83.97
179,ROME,GA,34.26,-85.18
180,ATHENS,GA,33.95,-83.39
181,DECATUR,GA,33.77,-84.29
182,LAWRENCEVILLE,GA,33.94,-83.99
183,MACON,GA,32.83,-83.65
184,DUBLIN,GA,32.53,-82.92
185,COLUMBUS,GA,32.39,-84.87
186,AUSTELL,GA,33.82,-84.64
187,RIVERDALE,GA,33.56,-84.4
188,FAYETTEVILLE,GA,33.44,-84.46
189,TWIN FALLS,ID,42.41,-114.59
190,BOISE,ID,43.6,-116.12
191,IDAHO FALLS,ID,43.42,-112
192,POCATELLO,ID,42.9,-112.39
193,JOLIET,IL,41.52,-88.12
194,EVANSTON,IL,42.04,-87.68
195,PEORIA,IL,40.74,-89.6
196,QUINCY,IL,39.93,-91.38
197,ELGIN,IL,42.03,-88.28
198,STERLING,IL,41.79,-89.69
199,MOUNT VERNON,IL,38.31,-88.91
200,SPRINGFIELD,IL,39.78,-89.64
201,BERWYN,IL,41.84,-87.79
202,PALOS HEIGHTS,IL,41.66,-87.79
203,CHICAGO,IL,41.83,-87.68
204,URBANA,IL,40.1,-88.2
205,MCHENRY,IL,42.34,-88.29
206,DECATUR,IL,39.85,-88.93
207,BLOOMINGTON,IL,40.47,-88.97
208,CARBONDALE,IL,37.72,-89.21
209,OLYMPIA FIELDS,IL,41.51,-87.69
210,WOODSTOCK,IL,42.31,-88.43
211,MARION,IL,37.73,-88.94
212,BELLEVILLE,IL,38.53,-90
213,MATTOON,IL,39.47,-88.36
214,ELMHURST,IL,41.89,-87.94
215,LIBERTYVILLE,IL,42.28,-87.96
216,OAK LAWN,IL,41.71,-87.75
217,GENEVA,IL,41.88,-88.31
218,PARK RIDGE,IL,42.01,-87.84
219,ROCKFORD,IL,42.27,-89.06
220,WINFIELD,IL,41.87,-88.15
221,ARLINGTON HEIGH,IL,42.09,-87.98
222,ELK GROVE VILLA,IL,42,-87.99
223,ROCK ISLAND,IL,41.47,-90.58
224,DOWNERS GROVE,IL,41.79,-88.01
225,GARY,IN,41.59,-87.34
226,LA PORTE,IN,41.6,-86.71
227,JEFFERSONVILLE,IN,38.3,-85.72
228,MISHAWAKA,IN,41.66,-86.16
229,MICHIGAN CITY,IN,41.71,-86.87
230,FORT WAYNE,IN,41.07,-85.13
231,ELKHART,IN,41.68,-85.96
232,TERRE HAUTE,IN,39.47,-87.38
233,GOSHEN,IN,41.57,-85.83
234,HOBART,IN,41.53,-87.26
235,VALPARAISO,IN,41.47,-87.05
236,NEW ALBANY,IN,38.3,-85.82
237,RICHMOND,IN,39.82,-84.88
238,BLOOMINGTON,IN,39.16,-86.52
239,INDIANAPOLIS,IN,39.77,-86.14
240,SOUTH BEND,IN,41.67,-86.26
241,NOBLESVILLE,IN,40.05,-86.03
242,EVANSVILLE,IN,37.98,-87.54
243,ANDERSON,IN,40.09,-85.68
244,MUNCIE,IN,40.19,-85.39
245,LAFAYETTE,IN,40.41,-86.87
246,COLUMBUS,IN,39.21,-85.91
247,JASPER,IN,38.39,-86.93
248,MUNSTER,IN,41.54,-87.5
249,CROWN POINT,IN,41.42,-87.35
250,NEWBURGH,IN,37.94,-87.4
251,FORT DODGE,IA,42.5,-94.17
252,DAVENPORT,IA,41.55,-90.6
253,CEDAR RAPIDS,IA,41.97,-91.66
254,IOWA CITY,IA,41.65,-91.53
255,MASON CITY,IA,43.15,-93.19
256,DUBUQUE,IA,42.5,-90.69
257,CLINTON,IA,41.84,-90.23
258,DES MOINES,IA,41.57,-93.61
259,WATERLOO,IA,42.49,-92.35
260,SIOUX CITY,IA,42.5,-96.39
261,PITTSBURG,KS,37.41,-94.69
262,SALINA,KS,38.81,-97.61
263,HAYS,KS,38.87,-99.31
264,TOPEKA,KS,39.03,-95.69
265,HUTCHINSON,KS,38.06,-97.91
266,KANSAS CITY,KS,39.1,-94.62
267,OLATHE,KS,38.88,-94.81
268,SHAWNEE MISSION,KS,38.9,-94.68
269,WICHITA,KS,37.68,-97.34
270,LAWRENCE,KS,38.96,-95.25
271,LEAWOOD,KS,38.9,-94.68
272,ANDOVER,KS,37.69,-97.13
273,ASHLAND,KY,38.45,-82.64
274,LEXINGTON,KY,38.04,-84.45
275,ELIZABETHTOWN,KY,37.7,-85.87
276,BOWLING GREEN,KY,36.97,-86.44
277,MURRAY,KY,36.61,-88.31
278,COVINGTON,KY,39.08,-84.5
279,OWENSBORO,KY,37.75,-87.11
280,LOUISVILLE,KY,38.22,-85.74
281,PIKEVILLE,KY,37.47,-82.51
282,DANVILLE,KY,37.64,-84.77
283,HOPKINSVILLE,KY,36.85,-87.49
284,MADISONVILLE,KY,37.33,-87.5
285,PADUCAH,KY,37.07,-88.63
286,SOMERSET,KY,37.08,-84.6
287,LAFAYETTE,LA,30.21,-92.02
288,THIBODAUX,LA,29.79,-90.82
289,HOUMA,LA,29.57,-90.7
290,HAMMOND,LA,30.5,-90.46
291,ALEXANDRIA,LA,31.29,-92.46
292,LAKE CHARLES,LA,30.21,-93.2
293,NEW ORLEANS,LA,30.06,-89.93
294,SLIDELL,LA,30.28,-89.77
295,COVINGTON,LA,30.47,-90.11
296,BATON ROUGE,LA,30.44,-91.12
297,SHREVEPORT,LA,32.47,-93.79
298,MONROE,LA,32.51,-92.08
299,METAIRIE,LA,29.99,-90.17
300,WEST MONROE,LA,32.51,-92.14
301,LACOMBE,LA,30.3,-89.92
302,PORTLAND,ME,43.66,-70.25
303,LEWISTON,ME,44.08,-70.17
304,BANGOR,ME,44.83,-68.78
305,HAGERSTOWN,MD,39.63,-77.71
306,BALTIMORE,MD,39.3,-76.61
307,SILVER SPRING,MD,39.01,-77.02
308,TOWSON,MD,39.39,-76.62
309,SALISBURY,MD,38.37,-75.58
310,BETHESDA,MD,38.98,-77.12
311,ANNAPOLIS,MD,38.97,-76.5
312,CUMBERLAND,MD,39.65,-78.76
313,ELKTON,MD,39.6,-75.82
314,WESTMINSTER,MD,39.57,-77
315,GLEN BURNIE,MD,39.16,-76.6
316,BEL AIR,MD,39.53,-76.34
317,LEOMINSTER,MA,42.51,-71.77
318,ATTLEBORO,MA,41.93,-71.29
319,LAWRENCE,MA,42.7,-71.16
320,HYANNIS,MA,41.65,-70.29
321,BEVERLY,MA,42.55,-70.84
322,SALEM,MA,42.51,-70.9
323,PITTSFIELD,MA,42.45,-73.26
324,PLYMOUTH,MA,41.95,-70.66
325,LOWELL,MA,42.63,-71.32
326,MELROSE,MA,42.45,-71.05
327,BOSTON,MA,42.35,-71.06
328,FALL RIVER,MA,41.71,-71.1
329,SPRINGFIELD,MA,42.11,-72.53
330,METHUEN,MA,42.71,-71.18
331,BROCKTON,MA,42.08,-71.02
332,NORWOOD,MA,42.18,-71.19
333,FALMOUTH,MA,41.56,-70.62
334,WORCESTER,MA,42.26,-71.8
335,BURLINGTON,MA,42.5,-71.2
336,FRAMINGHAM,MA,42.3,-71.43
337,LIVONIA,MI,42.39,-83.37
338,MUSKEGON,MI,43.22,-86.25
339,KALAMAZOO,MI,42.27,-85.58
340,SOUTHFIELD,MI,42.47,-83.25
341,DEARBORN,MI,42.31,-83.21
342,ST JOSEPH,MI,42.03,-86.45
343,PONTIAC,MI,42.64,-83.28
344,ALPENA,MI,45.07,-83.43
345,GRAND RAPIDS,MI,42.96,-85.65
346,BAY CITY,MI,43.59,-83.88
347,ANN ARBOR,MI,42.27,-83.73
348,CLINTON TOWNSHI,MI,42.58,-82.91
349,MARQUETTE,MI,46.55,-87.39
350,SAGINAW,MI,43.41,-83.94
351,BATTLE CREEK,MI,42.29,-85.22
352,JACKSON,MI,42.24,-84.4
353,TRAVERSE CITY,MI,44.75,-85.6
354,MONROE,MI,41.91,-83.38
355,PETOSKEY,MI,45.36,-84.95
356,ROYAL OAK,MI,42.5,-83.15
357,FLINT,MI,43.02,-83.69
358,WYANDOTTE,MI,42.21,-83.15
359,FARMINGTON HILL,MI,42.46,-83.37
360,DETROIT,MI,42.38,-82.91
361,LANSING,MI,42.7,-84.55
362,WARREN,MI,42.49,-83.02
363,GRAND BLANC,MI,42.92,-83.61
364,PORT HURON,MI,42.97,-82.42
365,MARSHALL,MI,42.26,-84.95
366,MIDLAND,MI,43.62,-84.22
367,MOUNT CLEMENS,MI,42.59,-82.88
368,WYOMING,MI,42.89,-85.72
369,GARDEN CITY,MI,42.32,-83.34
370,TROY,MI,42.58,-83.14
371,ROBBINSDALE,MN,44.96,-93.26
372,DULUTH,MN,46.78,-92.11
373,ROCHESTER,MN,44.01,-92.47
374,SAINT CLOUD,MN,45.55,-94.17
375,SAINT PAUL,MN,44.94,-93.1
376,SAINT LOUIS PAR,MN,44.96,-93.26
377,MINNEAPOLIS,MN,44.96,-93.26
378,EDINA,MN,44.96,-93.26
379,MANKATO,MN,44.16,-93.99
380,BEMIDJI,MN,47.48,-94.87
381,COON RAPIDS,MN,44.96,-93.26
382,TUPELO,MS,34.26,-88.73
383,CORINTH,MS,34.93,-88.51
384,GULFPORT,MS,30.38,-89.06
385,VICKSBURG,MS,32.32,-90.87
386,OXFORD,MS,34.35,-89.52
387,PASCAGOULA,MS,30.36,-88.54
388,JACKSON,MS,32.32,-90.2
389,MERIDIAN,MS,32.38,-88.71
390,HATTIESBURG,MS,31.31,-89.3
391,COLUMBUS,MS,33.5,-88.4
392,SOUTHAVEN,MS,34.97,-89.99
393,JOPLIN,MO,37.08,-94.5
394,SAINT CHARLES,MO,38.79,-90.51
395,SAINT JOSEPH,MO,39.76,-94.85
396,SAINT LOUIS,MO,38.63,-90.24
397,CRYSTAL CITY,MO,38.22,-90.38
398,HANNIBAL,MO,39.7,-91.38
399,KANSAS CITY,MO,39.09,-94.58
400,SPRINGFIELD,MO,37.19,-93.28
401,JEFFERSON CITY,MO,38.57,-92.19
402,COLUMBIA,MO,38.95,-92.32
403,WEST PLAINS,MO,36.74,-91.86
404,INDEPENDENCE,MO,39.08,-94.35
405,NORTH KANSAS CI,MO,39.09,-94.58
406,TOWN AND COUNTR,MO,38.63,-90.24
407,CAPE GIRARDEAU,MO,37.3,-89.55
408,POPLAR BLUFF,MO,36.76,-90.4
409,LIBERTY,MO,39.24,-94.41
410,CHESTERFIELD,MO,38.65,-90.58
411,OSAGE BEACH,MO,38.13,-92.65
412,BILLINGS,MT,45.65,-108.38
413,GREAT FALLS,MT,47.29,-111.34
414,KALISPELL,MT,48.19,-114.38
415,LINCOLN,NE,40.81,-96.68
416,KEARNEY,NE,40.7,-99.08
417,OMAHA,NE,41.26,-96.01
418,SCOTTSBLUFF,NE,41.86,-103.66
419,NORFOLK,NE,42.03,-97.41
420,RENO,NV,39.48,-119.74
421,LAS VEGAS,NV,36.11,-115.12
422,CARSON CITY,NV,39.16,-119.86
423,HENDERSON,NV,35.98,-115.11
424,CONCORD,NH,43.23,-71.56
425,LEBANON,NH,43.63,-72.25
426,LACONIA,NH,43.56,-71.48
427,MANCHESTER,NH,42.99,-71.45
428,DOVER,NH,43.19,-70.87
429,PORTSMOUTH,NH,43.05,-70.78
430,HACKENSACK,NJ,40.88,-74.04
431,NEWARK,NJ,40.72,-74.17
432,PASSAIC,NJ,40.85,-74.12
433,BELLEVILLE,NJ,40.79,-74.16
434,PLAINSBORO,NJ,40.33,-74.58
435,RIDGEWOOD,NJ,40.98,-74.11
436,CAMDEN,NJ,39.93,-75.1
437,MORRISTOWN,NJ,40.79,-74.47
438,POMPTON PLAINS,NJ,40.96,-74.3
439,PATERSON,NJ,40.91,-74.16
440,BERLIN,NJ,39.79,-74.93
441,BROWNS MILLS,NJ,39.95,-74.55
442,VINELAND,NJ,39.46,-74.99
443,RED BANK,NJ,40.34,-74.06
444,NEW BRUNSWICK,NJ,40.48,-74.44
445,TOMS RIVER,NJ,39.95,-74.18
446,PENNINGTON,NJ,40.32,-74.79
447,ENGLEWOOD,NJ,40.89,-73.97
448,SOMERS POINT,NJ,39.31,-74.6
449,SOMERVILLE,NJ,40.57,-74.61
450,DENVILLE,NJ,40.89,-74.48
451,SUMMIT,NJ,40.71,-74.36
452,BRICK,NJ,40.06,-74.11
453,MOUNT HOLLY,NJ,39.99,-74.78
454,NEPTUNE,NJ,40.21,-74.08
455,LONG BRANCH,NJ,40.29,-73.98
456,WOODBURY,NJ,39.83,-75.15
457,STRATFORD,NJ,39.82,-75.01
458,EDISON,NJ,40.52,-74.36
459,FREEHOLD,NJ,40.25,-74.27
460,ALBUQUERQUE,NM,35.11,-106.62
461,LAS CRUCES,NM,32.33,-106.75
462,CARLSBAD,NM,32.4,-104.23
463,ROSWELL,NM,33.37,-104.52
464,BUFFALO,NY,42.88,-78.85
465,BINGHAMTON,NY,42.1,-75.91
466,ALBANY,NY,42.66,-73.79
467,POUGHKEEPSIE,NY,41.69,-73.92
468,NEW YORK,NY,40.71,-73.99
469,BAY SHORE,NY,40.72,-73.25
470,UTICA,NY,43.1,-75.23
471,BRONX,NY,40.84,-73.87
472,ELMIRA,NY,42.08,-76.8
473,MANHASSET,NY,40.79,-73.69
474,RIVERHEAD,NY,40.94,-72.67
475,ROCHESTER,NY,43.16,-77.61
476,MIDDLETOWN,NY,41.44,-74.42
477,COOPERSTOWN,NY,42.7,-74.92
478,SYRACUSE,NY,43.04,-76.14
479,SCHENECTADY,NY,42.8,-73.92
480,SUFFERN,NY,41.11,-74.14
481,STATEN ISLAND,NY,40.58,-74.14
482,MINEOLA,NY,40.74,-73.63
483,ROSLYN,NY,40.79,-73.64
484,PORT JEFFERSON,NY,40.94,-73.05
485,GLENS FALLS,NY,43.31,-73.64
486,BROOKLYN,NY,40.64,-73.94
487,NEW HYDE PARK,NY,40.73,-73.68
488,OCEANSIDE,NY,40.63,-73.63
489,SARATOGA SPRING,NY,43.06,-73.77
490,KINGSTON,NY,41.93,-73.99
491,VALHALLA,NY,41.07,-73.77
492,PLATTSBURGH,NY,44.69,-73.45
493,NEWBURGH,NY,41.5,-74.02
494,WEST ISLIP,NY,40.7,-73.29
495,JOHNSON CITY,NY,42.11,-75.96
496,CONCORD,NC,35.4,-80.59
497,ASHEVILLE,NC,35.57,-82.54
498,HIGH POINT,NC,35.98,-79.99
499,WINSTON-SALEM,NC,36.1,-80.24
500,HENDERSONVILLE,NC,35.32,-82.46
501,SHELBY,NC,35.28,-81.54
502,KINSTON,NC,35.27,-77.59
503,FAYETTEVILLE,NC,35.05,-78.87
504,DURHAM,NC,35.98,-78.91
505,GASTONIA,NC,35.25,-81.17
506,GREENVILLE,NC,35.59,-77.37
507,LUMBERTON,NC,34.63,-79.01
508,CHARLOTTE,NC,35.19,-80.83
509,RALEIGH,NC,35.82,-78.65
510,BURLINGTON,NC,36.08,-79.44
511,GREENSBORO,NC,36.07,-79.82
512,ELIZABETH CITY,NC,36.29,-76.22
513,PINEHURST,NC,35.18,-79.46
514,HICKORY,NC,35.73,-81.32
515,NEW BERN,NC,35.11,-77.07
516,WILMINGTON,NC,34.21,-77.91
517,ROCKY MOUNT,NC,35.95,-77.81
518,BISMARCK,ND,46.8,-100.76
519,MINOT,ND,48.23,-101.29
520,FARGO,ND,46.87,-96.81
521,GRAND FORKS,ND,47.91,-97.07
522,COLUMBUS,OH,39.98,-82.98
523,PORTSMOUTH,OH,38.75,-82.95
524,LIMA,OH,40.74,-84.11
525,WESTERVILLE,OH,40.12,-82.91
526,CINCINNATI,OH,39.09,-84.51
527,BARBERTON,OH,41.01,-81.6
528,AKRON,OH,41.08,-81.52
529,SANDUSKY,OH,41.45,-82.71
530,ZANESVILLE,OH,39.95,-82.01
531,TOLEDO,OH,41.66,-83.58
532,DAYTON,OH,39.77,-84.19
533,GALLIPOLIS,OH,38.82,-82.19
534,FAIRFIELD,OH,39.33,-84.54
535,CLEVELAND,OH,41.47,-81.67
536,YOUNGSTOWN,OH,41.09,-80.64
537,CANTON,OH,40.81,-81.37
538,LANCASTER,OH,39.72,-82.59
539,KETTERING,OH,39.77,-84.19
540,MARTINS FERRY,OH,40.1,-80.72
541,MAUMEE,OH,41.57,-83.65
542,FINDLAY,OH,41.04,-83.64
543,CONCORD,OH,41.72,-81.24
544,MANSFIELD,OH,40.76,-82.52
545,WESTLAKE,OH,41.45,-81.92
546,GARFIELD HEIGHT,OH,41.47,-81.67
547,MIDDLEBURG HEIG,OH,41.47,-81.67
548,CHILLICOTHE,OH,39.33,-82.98
549,WARREN,OH,41.23,-80.81
550,LORAIN,OH,41.44,-82.18
551,CHARDON,OH,41.57,-81.2
552,STEUBENVILLE,OH,40.36,-80.64
553,NEWARK,OH,40.06,-82.42
554,MAYFIELD HEIGHT,OH,41.47,-81.67
555,TULSA,OK,36.12,-95.91
556,ENID,OK,36.4,-97.86
557,OKLAHOMA CITY,OK,35.46,-97.51
558,LAWTON,OK,34.6,-98.42
559,TAHLEQUAH,OK,35.91,-94.97
560,GRANTS PASS,OR,42.37,-123.39
561,PORTLAND,OR,45.49,-122.77
562,CORVALLIS,OR,44.63,-123.27
563,MEDFORD,OR,42.33,-122.79
564,SPRINGFIELD,OR,44.05,-123
565,BEND,OR,44.07,-121.25
566,COOS BAY,OR,43.37,-124.14
567,SCRANTON,PA,41.4,-75.66
568,CAMP HILL,PA,40.24,-76.92
569,DANVILLE,PA,40.96,-76.61
570,ERIE,PA,42.12,-80.08
571,LEWISBURG,PA,40.96,-76.89
572,POTTSVILLE,PA,40.67,-76.2
573,READING,PA,40.33,-75.92
574,WILLIAMSPORT,PA,41.23,-77.03
575,YORK,PA,39.96,-76.73
576,BETHLEHEM,PA,40.62,-75.36
577,PITTSBURGH,PA,40.43,-79.97
578,SELLERSVILLE,PA,40.36,-75.3
579,CARLISLE,PA,40.15,-77.26
580,ALTOONA,PA,40.5,-78.4
581,SAYRE,PA,41.97,-76.51
582,DUBOIS,PA,41.14,-78.73
583,LANCASTER,PA,40.04,-76.3
584,JOHNSTOWN,PA,40.32,-78.91
585,PHILADELPHIA,PA,39.95,-75.16
586,ALLENTOWN,PA,40.59,-75.47
587,WILKES-BARRE,PA,41.24,-75.87
588,BRYN MAWR,PA,40.02,-75.31
589,GREENSBURG,PA,40.31,-79.54
590,PAOLI,PA,40.04,-75.49
591,BUTLER,PA,40.86,-79.89
592,WEST CHESTER,PA,39.95,-75.6
593,WYNNEWOOD,PA,39.99,-75.27
594,EAST STROUDSBUR,PA,41,-75.17
595,ABINGTON,PA,40.12,-75.12
596,HERSHEY,PA,40.28,-76.64
597,LANGHORNE,PA,40.17,-74.91
598,STATE COLLEGE,PA,40.79,-77.85
599,WILKES BARRE,PA,41.24,-75.87
600,PROVIDENCE,RI,41.82,-71.41
601,WARWICK,RI,41.7,-71.42
602,ROCK HILL,SC,34.93,-81.02
603,CHARLESTON,SC,32.78,-79.99
604,SPARTANBURG,SC,34.94,-81.92
605,COLUMBIA,SC,34,-81.03
606,GREENVILLE,SC,34.83,-82.37
607,ANDERSON,SC,34.51,-82.64
608,CONWAY,SC,33.83,-79.04
609,FLORENCE,SC,34.18,-79.78
610,BEAUFORT,SC,32.42,-80.68
611,ORANGEBURG,SC,33.49,-80.86
612,GREENWOOD,SC,34.19,-82.15
613,WEST COLUMBIA,SC,33.99,-81.08
614,HILTON HEAD ISL,SC,32.19,-80.74
615,AIKEN,SC,33.54,-81.72
616,MYRTLE BEACH,SC,33.69,-78.89
617,MURRELLS INLET,SC,33.55,-79.05
618,YANKTON,SD,42.88,-97.39
619,SIOUX FALLS,SD,43.54,-96.73
620,RAPID CITY,SD,44.07,-103.23
621,JACKSON,TN,35.63,-88.82
622,MARYVILLE,TN,35.74,-83.97
623,BRISTOL,TN,36.56,-82.19
624,KNOXVILLE,TN,35.97,-83.94
625,KINGSPORT,TN,36.52,-82.55
626,FRANKLIN,TN,35.92,-86.84
627,OAK RIDGE,TN,35.96,-84.29
628,CLARKSVILLE,TN,36.56,-87.34
629,NASHVILLE,TN,36.17,-86.78
630,MEMPHIS,TN,35.1,-90
631,MURFREESBORO,TN,35.85,-86.39
632,COOKEVILLE,TN,36.15,-85.5
633,JOHNSON CITY,TN,36.33,-82.36
634,COLUMBIA,TN,35.62,-87.04
635,CHATTANOOGA,TN,35.06,-85.25
636,SHELBYVILLE,TN,35.49,-86.44
637,HERMITAGE,TN,36.13,-86.58
638,KERRVILLE,TX,30.04,-99.13
639,WICHITA FALLS,TX,33.89,-98.51
640,BRYAN,TX,30.66,-96.36
641,VICTORIA,TX,28.82,-96.98
642,BEAUMONT,TX,30.08,-94.14
643,LONGVIEW,TX,32.51,-94.76
644,LUBBOCK,TX,33.57,-101.87
645,WACO,TX,31.49,-97.23
646,CORPUS CHRISTI,TX,27.8,-97.39
647,DALLAS,TX,32.79,-96.76
648,TEMPLE,TX,31.09,-97.36
649,AUSTIN,TX,30.26,-97.74
650,SAN ANTONIO,TX,29.45,-98.5
651,ARLINGTON,TX,32.69,-97.12
652,HOUSTON,TX,29.76,-95.38
653,IRVING,TX,32.85,-96.96
654,TYLER,TX,32.32,-95.3
655,NORTH RICHLAND,TX,32.86,-97.21
656,EDINBURG,TX,26.29,-98.16
657,ODESSA,TX,31.85,-102.36
658,MIDLAND,TX,32.02,-102.1
659,FORT WORTH,TX,32.75,-97.33
660,PARIS,TX,33.66,-95.54
661,TEXARKANA,TX,33.44,-94.07
662,AMARILLO,TX,35.2,-101.81
663,LUFKIN,TX,31.33,-94.72
664,CONROE,TX,30.32,-95.47
665,ABILENE,TX,32.45,-99.73
666,SULPHUR SPRINGS,TX,33.14,-95.61
667,DECATUR,TX,33.23,-97.59
668,GARLAND,TX,32.91,-96.62
669,DENISON,TX,33.75,-96.56
670,SAN ANGELO,TX,31.44,-100.45
671,PORT ARTHUR,TX,29.89,-93.92
672,GRAPEVINE,TX,32.93,-97.07
673,FREDERICKSBURG,TX,30.27,-98.87
674,WEBSTER,TX,29.53,-95.11
675,DENTON,TX,33.14,-97.06
676,BEDFORD,TX,32.84,-97.13
677,LAREDO,TX,27.53,-99.48
678,PLANO,TX,33.04,-96.74
679,BURLESON,TX,32.53,-97.32
680,HUMBLE,TX,29.99,-95.26
681,MCALLEN,TX,26.21,-98.23
682,KINGWOOD,TX,29.99,-95.26
683,SUGAR LAND,TX,29.61,-95.61
684,THE WOODLANDS,TX,30.32,-95.47
685,PROVO,UT,40.33,-111.57
686,OGDEN,UT,41.15,-111.98
687,MURRAY,UT,40.65,-111.88
688,ST GEORGE,UT,37.06,-113.57
689,SALT LAKE CITY,UT,40.67,-111.79
690,BURLINGTON,VT,44.48,-73.22
691,HARRISONBURG,VA,38.43,-78.87
692,WINCHESTER,VA,39.17,-78.17
693,NORFOLK,VA,36.84,-76.28
694,CHARLOTTESVILLE,VA,38.03,-78.48
695,FISHERSVILLE,VA,38.09,-78.96
696,LYNCHBURG,VA,37.4,-79.19
697,FREDERICKSBURG,VA,38.29,-77.48
698,ROANOKE,VA,37.27,-79.95
699,ALEXANDRIA,VA,38.82,-77.08
700,CHRISTIANSBURG,VA,37.14,-80.4
701,SUFFOLK,VA,36.7,-76.63
702,MANASSAS,VA,38.74,-77.48
703,SALEM,VA,37.28,-80.05
704,ARLINGTON,VA,38.87,-77.1
705,NEWPORT NEWS,VA,37.07,-76.51
706,VIRGINIA BEACH,VA,36.73,-76.04
707,FALLS CHURCH,VA,38.88,-77.17
708,WILLIAMSBURG,VA,37.27,-76.7
709,MECHANICSVILLE,VA,37.62,-77.35
710,MARTINSVILLE,VA,36.68,-79.86
711,HAMPTON,VA,37.04,-76.29
712,FAIRFAX,VA,38.85,-77.29
713,RESTON,VA,38.95,-77.34
714,RICHMOND,VA,37.55,-77.46
715,WALLA WALLA,WA,46.11,-118.3
